"날짜","종가","시가","고가","저가","거래량","변동 %"
"2004- 10- 24","10,027.47","9,757.22","10,044.95","9,708.40","1.28B","2.76%"
"2004- 10- 17","9,757.81","9,932.98","10,020.55","9,753.02","1.30B","-1.77%"
"2004- 10- 10","9,933.38","10,056.09","10,127.17","9,875.13","1.24B","-1.21%"
"2004- 10- 03","10,055.20","10,191.40","10,270.37","10,036.32","1.21B","-1.35%"
"2004- 09- 26","10,192.65","10,046.65","10,198.62","9,977.92","1.28B","1.45%"
"2004- 09- 19","10,047.24","10,283.87","10,283.87","10,031.16","1.11B","-2.31%"
"2004- 09- 12","10,284.46","10,306.65","10,348.39","10,228.64","1.06B","-0.28%"
"2004- 09- 05","10,313.07","10,261.52","10,363.36","10,237.78","867.50M","0.52%"
"2004- 08- 29","10,260.20","10,193.83","10,321.77","10,074.22","847.25M","0.64%"
"2004- 08- 22","10,195.01","10,111.10","10,211.25","10,062.13","706.67M","0.84%"
"2004- 08- 15","10,110.14","9,825.35","10,126.88","9,825.35","887.43M","2.90%"
"2004- 08- 08","9,825.35","9,816.14","9,954.18","9,783.91","929.51M","0.10%"
"2004- 08- 01","9,815.33","10,138.45","10,203.56","9,793.05","919.76M","-3.20%"
"2004- 07- 25","10,139.71","9,964.71","10,163.01","9,913.92","1.09B","1.78%"
"2004- 07- 18","9,962.22","10,140.95","10,237.12","9,931.77","1.16B","-1.75%"
"2004- 07- 11","10,139.78","10,211.75","10,286.89","10,135.13","1.11B","-0.72%"
"2004- 07- 04","10,213.22","10,280.26","10,280.26","10,166.25","703.03M","-0.68%"
"2004- 06- 27","10,282.83","10,377.52","10,471.24","10,264.92","1.02B","-0.86%"
"2004- 06- 20","10,371.84","10,417.82","10,487.54","10,307.25","1.11B","-0.43%"
"2004- 06- 13","10,416.41","10,401.23","10,437.90","10,307.05","1.01B","0.06%"
"2004- 06- 06","10,410.10","10,243.31","10,432.81","10,243.31","671.90M","1.63%"
"2004- 05- 30","10,242.82","10,187.18","10,302.08","10,134.86","674.15M","0.53%"
"2004- 05- 23","10,188.45","9,968.02","10,222.24","9,915.86","918.87M","2.22%"
"2004- 05- 16","9,966.74","10,009.92","10,093.21","9,862.77","955.41M","-0.46%"
"2004- 05- 09","10,012.87","10,116.28","10,116.28","9,852.19","1.13B","-1.03%"
"2004- 05- 02","10,117.34","10,227.27","10,386.32","10,114.86","1.01B","-1.06%"
"2004- 04- 25","10,225.57","10,472.91","10,537.35","10,219.18","1.08B","-2.36%"
"2004- 04- 18","10,472.84","10,451.62","10,496.61","10,250.48","1.15B","0.20%"
"2004- 04- 11","10,451.97","10,444.38","10,552.61","10,322.16","1.07B","0.10%"
"2004- 04- 04","10,442.03","10,470.59","10,570.81","10,393.91","763.62M","-0.27%"
"2004- 03- 28","10,470.59","10,212.91","10,496.44","10,212.91","1.06B","2.52%"
"2004- 03- 21","10,212.97","10,185.93","10,271.78","10,007.49","1.10B","0.26%"
"2004- 03- 14","10,186.60","10,238.45","10,328.82","10,092.47","1.08B","-0.52%"
"2004- 03- 07","10,240.08","10,595.37","10,634.29","10,120.38","1.22B","-3.35%"
"2004- 02- 29","10,595.55","10,582.25","10,695.55","10,524.59","974.02M","0.11%"
"2004- 02- 22","10,583.92","10,619.55","10,652.36","10,521.70","1.03B","-0.33%"
"2004- 02- 15","10,619.03","10,628.88","10,753.63","10,580.66","774.54M","-0.08%"
"2004- 02- 08","10,627.85","10,592.00","10,746.88","10,559.26","1.01B","0.33%"
"2004- 02- 01","10,593.03","10,487.78","10,593.40","10,434.67","1.01B","1.00%"
"2004- 01- 25","10,488.07","10,568.00","10,705.18","10,417.85","1.12B","-0.76%"
"2004- 01- 18","10,568.29","10,601.40","10,660.88","10,490.96","893.20M","-0.30%"
"2004- 01- 11","10,600.51","10,461.55","10,600.74","10,367.41","1.10B","1.35%"
"2004- 01- 04","10,458.89","10,411.85","10,592.59","10,411.85","1.10B","0.47%"
"2003- 12- 28","10,409.85","10,321.35","10,527.03","10,321.35","596.75M","0.83%"
"2003- 12- 21","10,324.67","10,276.48","10,375.93","10,255.26","452.51M","0.45%"
"2003- 12- 14","10,278.22","10,046.53","10,293.19","10,021.64","1.18B","2.35%"
"2003- 12- 07","10,042.16","9,862.01","10,052.07","9,859.57","1.03B","1.82%"
"2003- 11- 30","9,862.68","9,785.35","9,942.01","9,785.35","1.09B","0.82%"
"2003- 11- 23","9,782.46","9,629.87","9,804.98","9,629.87","606.19M","1.60%"
"2003- 11- 16","9,628.53","9,765.64","9,765.64","9,585.50","1.04B","-1.43%"
"2003- 11- 09","9,768.68","9,807.49","9,892.97","9,719.05","951.86M","-0.42%"
"2003- 11- 02","9,809.79","9,802.46","9,903.57","9,773.12","948.78M","0.09%"
"2003- 10- 26","9,801.12","9,584.54","9,839.86","9,584.54","1.09B","2.28%"
"2003- 10- 19","9,582.46","9,721.50","9,784.31","9,497.72","1.10B","-1.43%"
"2003- 10- 12","9,721.79","9,675.72","9,850.01","9,675.57","993.99M","0.49%"
"2003- 10- 05","9,674.68","9,572.39","9,768.69","9,536.02","946.82M","1.07%"
"2003- 09- 28","9,572.31","9,314.42","9,666.53","9,230.47","1.10B","2.78%"
"2003- 09- 21","9,313.08","9,641.80","9,641.87","9,303.82","1.06B","-3.44%"
"2003- 09- 14","9,644.82","9,471.19","9,686.08","9,436.60","1.06B","1.83%"
"2003- 09- 07","9,471.55","9,503.41","9,599.34","9,380.95","935.89M","-0.33%"
"2003- 08- 31","9,503.34","9,416.67","9,609.09","9,389.58","891.96M","0.93%"
"2003- 08- 24","9,415.82","9,349.44","9,421.23","9,233.08","799.97M","0.72%"
"2003- 08- 17","9,348.87","9,320.66","9,499.97","9,320.59","1.08B","0.29%"
"2003- 08- 10","9,321.69","9,189.62","9,337.17","9,146.62","751.97M","1.42%"
"2003- 08- 03","9,191.09","9,154.18","9,209.15","8,997.11","971.71M","0.41%"
"2003- 07- 27","9,153.97","9,284.92","9,361.40","9,138.29","1.07B","-1.41%"
"2003- 07- 20","9,284.57","9,187.80","9,284.57","9,037.30","1.02B","1.05%"
"2003- 07- 13","9,188.15","9,126.45","9,278.41","9,017.84","1.28B","0.75%"
"2003- 07- 06","9,119.59","9,073.92","9,261.12","8,996.76","1.14B","0.54%"
"2003- 06- 29","9,070.21","8,990.74","9,149.63","8,871.20","840.05M","0.90%"
"2003- 06- 22","8,989.05","9,199.49","9,199.70","8,970.28","1.02B","-2.30%"
"2003- 06- 15","9,200.75","9,117.56","9,352.77","9,117.56","1.31B","0.92%"
"2003- 06- 08","9,117.12","9,061.18","9,236.11","8,945.59","1.05B","0.60%"
"2003- 06- 01","9,062.79","8,851.45","9,215.88","8,851.45","1.39B","2.40%"
"2003- 05- 25","8,850.26","8,600.54","8,868.33","8,540.59","1.07B","2.89%"
"2003- 05- 18","8,601.38","8,676.52","8,676.59","8,416.72","1.28B","-0.89%"
"2003- 05- 11","8,678.97","8,603.90","8,743.47","8,569.44","1.08B","0.86%"
"2003- 05- 04","8,604.60","8,583.17","8,641.22","8,477.36","1.03B","0.26%"
"2003- 04- 27","8,582.68","8,306.84","8,593.25","8,305.03","1.12B","3.33%"
"2003- 04- 20","8,306.35","8,336.67","8,526.38","8,263.98","1.16B","-0.38%"
"2003- 04- 13","8,337.65","8,203.97","8,446.47","8,201.55","1.01B","1.64%"
"2003- 04- 06","8,203.41","8,284.15","8,520.21","8,145.87","1.20B","-0.89%"
"2003- 03- 30","8,277.15","8,142.83","8,335.62","7,929.31","1.36B","1.61%"
"2003- 03- 23","8,145.77","8,514.82","8,514.82","8,104.05","1.16B","-4.41%"
"2003- 03- 16","8,521.97","7,857.96","8,522.18","7,779.73","1.56B","8.43%"
"2003- 03- 09","7,859.71","7,739.40","7,931.63","7,416.64","1.38B","1.55%"
"2003- 03- 02","7,740.03","7,890.24","7,981.46","7,562.65","1.22B","-1.91%"
"2003- 02- 23","7,891.08","8,017.34","8,017.34","7,719.64","1.26B","-1.58%"
"2003- 02- 16","8,018.11","7,909.30","8,076.02","7,854.38","905.20M","1.38%"
"2003- 02- 09","7,908.80","7,865.74","7,985.52","7,628.99","1.13B","0.57%"
"2003- 02- 02","7,864.23","8,053.74","8,152.53","7,830.02","1.12B","-2.35%"
"2003- 01- 26","8,053.81","8,128.54","8,158.02","7,917.16","1.40B","-0.95%"
"2003- 01- 19","8,131.01","8,586.26","8,623.49","8,112.43","1.04B","-5.31%"
"2003- 01- 12","8,586.74","8,787.83","8,869.29","8,559.11","1.24B","-2.26%"
"2003- 01- 05","8,784.89","8,602.78","8,818.55","8,580.10","1.27B","2.13%"
"2002- 12- 29","8,601.69","8,304.06","8,635.49","8,242.91","869.14M","3.59%"
"2002- 12- 22","8,303.78","8,511.39","8,565.01","8,285.14","541.01M","-2.44%"
"2002- 12- 15","8,511.32","8,436.59","8,638.64","8,327.78","1.29B","0.92%"
"2002- 12- 08","8,433.71","8,643.99","8,643.99","8,422.94","1.09B","-2.45%"
"2002- 12- 01","8,645.77","8,902.95","9,043.37","8,501.86","1.29B","-2.81%"
"2002- 11- 24","8,896.09","8,804.97","8,950.33","8,670.18","818.72M","1.04%"
"2002- 11- 17","8,804.84","8,579.74","8,880.39","8,405.12","1.47B","2.63%"
"2002- 11- 10","8,579.09","8,535.81","8,583.95","8,298.68","1.35B","0.49%"
"2002- 11- 03","8,537.13","8,521.60","8,800.00","8,498.92","1.42B","0.23%"
"2002- 10- 27","8,517.64","8,448.98","8,542.27","8,198.04","1.44B","0.87%"
"2002- 10- 20","8,443.99","8,320.74","8,558.63","8,230.50","1.48B","1.46%"
"2002- 10- 13","8,322.40","7,848.21","8,331.56","7,745.70","1.73B","6.01%"
"2002- 10- 06","7,850.29","7,528.68","7,901.26","7,197.49","1.80B","4.28%"
"2002- 09- 29","7,528.40","7,698.81","7,969.37","7,460.78","1.69B","-2.25%"
"2002- 09- 22","7,701.45","7,984.77","8,012.42","7,665.66","1.59B","-3.56%"
"2002- 09- 15","7,986.02","8,311.79","8,482.34","7,922.07","1.45B","-3.93%"
"2002- 09- 08","8,312.69","8,425.88","8,726.90","8,247.84","1.11B","-1.36%"
"2002- 09- 01","8,427.20","8,659.27","8,659.27","8,217.05","1.08B","-2.73%"
"2002- 08- 25","8,663.50","8,873.93","9,017.02","8,558.02","1.04B","-2.36%"
"2002- 08- 18","8,872.96","8,777.09","9,077.01","8,753.52","1.23B","1.08%"
"2002- 08- 11","8,778.06","8,741.92","8,854.21","8,353.07","1.30B","0.37%"
"2002- 08- 04","8,745.45","8,312.92","8,796.68","8,030.82","1.42B","5.20%"
"2002- 07- 28","8,313.13","8,267.99","8,762.14","8,203.82","1.59B","0.59%"
"2002- 07- 21","8,264.39","8,015.04","8,309.39","7,532.66","2.32B","3.06%"
"2002- 07- 14","8,019.26","8,681.28","8,723.37","7,966.72","1.78B","-7.66%"
"2002- 07- 07","8,684.53","9,375.70","9,410.38","8,599.66","1.58B","-7.41%"
"2002- 06- 30","9,379.50","9,239.25","9,379.85","8,897.54","988.31M","1.47%"
"2002- 06- 23","9,243.26","9,252.47","9,413.08","8,926.57","1.72B","-0.11%"
"2002- 06- 16","9,253.79","9,476.50","9,733.39","9,220.63","1.40B","-2.33%"
"2002- 06- 09","9,474.21","9,587.38","9,758.80","9,260.99","1.33B","-1.20%"
"2002- 06- 02","9,589.67","9,923.94","9,986.49","9,472.54","1.35B","-3.38%"
"2002- 05- 26","9,925.25","10,106.54","10,118.51","9,802.23","836.88M","-1.77%"
"2002- 05- 19","10,104.26","10,348.93","10,348.93","10,063.50","921.69M","-2.40%"
"2002- 05- 12","10,353.08","9,938.82","10,353.43","9,920.20","1.14B","4.16%"
"2002- 05- 05","9,939.92","10,005.80","10,148.94","9,807.69","1.19B","-0.67%"
"2002- 04- 28","10,006.63","9,910.52","10,117.54","9,811.57","1.20B","0.97%"
"2002- 04- 21","9,910.72","10,256.00","10,256.00","9,910.72","1.13B","-3.38%"
"2002- 04- 14","10,257.11","10,189.57","10,326.44","10,057.00","1.26B","0.65%"
"2002- 04- 07","10,190.82","10,258.91","10,394.67","10,120.87","1.27B","-0.79%"
"2002- 03- 31","10,271.64","10,402.07","10,402.07","10,139.48","977.95M","-1.27%"
"2002- 03- 24","10,403.94","10,428.43","10,502.61","10,276.76","762.39M","-0.23%"
"2002- 03- 17","10,427.67","10,608.54","10,673.10","10,354.74","997.49M","-1.69%"
"2002- 03- 10","10,607.23","10,570.07","10,647.09","10,474.17","1.18B","0.33%"
"2002- 03- 03","10,572.49","10,368.10","10,663.83","10,366.78","1.36B","1.96%"
"2002- 02- 24","10,368.86","9,969.75","10,374.88","9,966.36","1.31B","4.02%"
"2002- 02- 17","9,968.15","9,899.24","10,029.94","9,734.21","1.07B","0.66%"
"2002- 02- 10","9,903.04","9,739.81","10,052.29","9,710.68","1.05B","1.63%"
"2002- 02- 03","9,744.24","9,905.46","9,905.46","9,580.32","1.26B","-1.65%"
"2002- 01- 27","9,907.26","9,843.05","9,943.94","9,529.46","1.26B","0.68%"
"2002- 01- 20","9,840.08","9,772.34","9,897.85","9,680.51","914.51M","0.70%"
"2002- 01- 13","9,771.85","9,985.38","9,986.21","9,711.10","1.23B","-2.16%"
"2002- 01- 06","9,987.53","10,261.33","10,300.15","9,985.25","1.06B","-2.65%"
"2001- 12- 30","10,259.74","10,136.36","10,283.67","9,935.70","869.28M","1.21%"
"2001- 12- 23","10,136.99","10,036.59","10,184.45","10,034.44","458.94M","1.01%"
"2001- 12- 16","10,035.34","9,809.42","10,088.34","9,798.84","1.32B","2.29%"
"2001- 12- 09","9,811.15","10,047.04","10,075.61","9,736.42","1.15B","-2.37%"
"2001- 12- 02","10,049.46","9,848.93","10,169.44","9,703.90","1.18B","2.01%"
"2001- 11- 25","9,851.56","9,961.58","9,992.79","9,691.39","1.15B","-1.09%"
"2001- 11- 18","9,959.71","9,870.45","9,976.73","9,796.41","659.32M","0.94%"
"2001- 11- 11","9,866.99","9,606.13","9,908.79","9,408.58","1.24B","2.70%"
"2001- 11- 04","9,608.00","9,326.59","9,721.75","9,326.17","1.14B","3.05%"
"2001- 10- 28","9,323.54","9,543.37","9,543.37","9,014.46","1.17B","-2.32%"
"2001- 10- 21","9,545.17","9,203.91","9,598.17","9,167.45","1.17B","3.71%"
"2001- 10- 14","9,204.11","9,340.84","9,489.33","9,080.81","1.21B","-1.50%"
"2001- 10- 07","9,344.16","9,115.75","9,432.04","9,000.14","1.25B","2.46%"
"2001- 09- 30","9,119.77","8,845.97","9,187.37","8,732.14","1.40B","3.08%"
"2001- 09- 23","8,847.56","8,242.32","8,856.55","8,242.32","1.65B","7.43%"
"2001- 09- 16","8,235.81","9,580.32","9,580.32","8,062.34","2.46B","-14.26%"
"2001- 09- 09","9,605.51","9,603.36","9,671.80","9,493.55","280.04M","0.00%"
"2001- 09- 02","9,605.85","9,946.98","10,182.38","9,558.39","1.17B","-3.46%"
"2001- 08- 26","9,949.75","10,422.76","10,441.37","9,869.14","887.50M","-4.54%"
"2001- 08- 19","10,423.17","10,239.33","10,440.68","10,134.50","908.99M","1.78%"
"2001- 08- 12","10,240.78","10,411.90","10,478.81","10,180.93","873.23M","-1.68%"
"2001- 08- 05","10,416.25","10,504.13","10,504.13","10,197.32","841.72M","-0.92%"
"2001- 07- 29","10,512.78","10,418.68","10,609.65","10,361.45","952.28M","0.92%"
"2001- 07- 22","10,416.67","10,576.92","10,595.40","10,203.69","1.03B","-1.51%"
"2001- 07- 15","10,576.65","10,537.98","10,679.12","10,438.66","1.23B","0.36%"
"2001- 07- 08","10,539.06","10,253.62","10,549.76","10,120.89","1.23B","2.79%"
"2001- 07- 01","10,252.68","10,504.95","10,638.87","10,220.14","731.06M","-2.38%"
"2001- 06- 24","10,502.40","10,607.88","10,646.45","10,394.72","1.25B","-0.96%"
"2001- 06- 17","10,604.59","10,622.50","10,759.64","10,563.66","1.16B","-0.18%"
"2001- 06- 10","10,623.64","10,794.79","11,004.33","10,566.55","1.28B","-3.22%"
"2001- 06- 03","10,977.00","10,991.77","11,196.53","10,938.08","1.00B","-0.12%"
"2001- 05- 27","10,990.41","11,004.66","11,066.01","10,835.49","814.57M","-0.14%"
"2001- 05- 20","11,005.37","11,299.14","11,350.05","10,993.79","1.02B","-2.62%"
"2001- 05- 13","11,301.74","10,819.55","11,328.61","10,800.13","1.07B","4.44%"
"2001- 05- 06","10,821.31","10,952.35","10,995.28","10,774.13","960.40M","-1.19%"
"2001- 04- 29","10,951.24","10,814.41","10,958.14","10,673.22","1.05B","1.31%"
"2001- 04- 22","10,810.05","10,571.00","10,810.05","10,444.06","1.12B","2.18%"
"2001- 04- 15","10,579.85","10,118.16","10,706.47","10,046.52","1.55B","4.47%"
"2001- 04- 08","10,126.94","9,793.58","10,173.79","9,775.79","942.07M","3.43%"
"2001- 04- 01","9,791.09","9,877.16","9,992.53","9,375.72","1.36B","-0.89%"
"2001- 03- 25","9,878.78","9,509.25","9,960.88","9,509.25","1.35B","3.93%"
"2001- 03- 18","9,504.78","9,820.05","10,019.94","9,106.54","1.57B","-3.24%"
"2001- 03- 11","9,823.41","10,638.52","10,638.63","9,814.35","1.48B","-7.71%"
"2001- 03- 04","10,644.62","10,468.93","10,859.50","10,468.53","1.13B","1.70%"
"2001- 02- 25","10,466.31","10,447.59","10,698.43","10,302.06","1.25B","0.23%"
"2001- 02- 18","10,441.90","10,800.23","10,903.17","10,294.01","972.81M","-3.31%"
"2001- 02- 11","10,799.82","10,779.42","11,012.90","10,722.15","985.71M","0.17%"
"2001- 02- 04","10,781.45","10,860.44","11,035.14","10,754.96","1.04B","-0.76%"
"2001- 01- 28","10,864.10","10,657.13","11,022.78","10,612.53","1.18B","1.91%"
"2001- 01- 21","10,659.98","10,581.90","10,778.72","10,509.92","1.27B","0.68%"
"2001- 01- 14","10,587.59","10,525.78","10,737.24","10,486.64","1.21B","0.59%"
"2001- 01- 07","10,525.38","10,658.73","10,700.85","10,468.04","1.27B","-1.28%"
"2000- 12- 31","10,662.01","10,790.92","11,028.00","10,581.09","1.33B","-1.16%"
"2000- 12- 24","10,786.85","10,638.21","10,917.68","10,597.64","745.28M","1.42%"
"2000- 12- 17","10,635.56","10,433.34","10,784.58","10,299.21","1.36B","1.92%"
"2000- 12- 10","10,434.96","10,719.36","10,915.40","10,434.59","1.41B","-2.59%"
"2000- 12- 03","10,712.91","10,377.33","10,917.30","10,319.31","1.39B","3.27%"
"2000- 11- 26","10,373.54","10,479.33","10,646.17","10,292.39","1.34B","-0.92%"
"2000- 11- 19","10,470.23","10,624.18","10,624.28","10,371.64","687.20M","-1.50%"
"2000- 11- 12","10,629.87","10,595.35","10,799.37","10,369.74","1.11B","0.25%"
"2000- 11- 05","10,602.95","10,820.60","11,006.50","10,602.57","1.15B","-1.99%"
"2000- 10- 29","10,817.95","10,588.06","10,995.41","10,578.49","1.24B","2.15%"
"2000- 10- 22","10,590.62","10,230.29","10,590.62","10,216.23","1.58B","3.56%"
"2000- 10- 15","10,226.59","10,184.78","10,293.92","9,654.64","1.56B","0.34%"
"2000- 10- 08","10,192.18","10,596.91","10,641.31","10,014.24","1.37B","-3.82%"
"2000- 10- 01","10,596.54","10,659.06","10,857.73","10,518.85","1.19B","-0.51%"
"2000- 09- 24","10,650.92","10,847.37","10,897.31","10,579.52","1.32B","-1.81%"
"2000- 09- 17","10,847.37","10,926.42","10,935.58","10,567.32","1.33B","-0.73%"
"2000- 09- 10","10,927.00","11,219.54","11,286.13","10,916.92","1.06B","-2.62%"
"2000- 09- 03","11,220.65","11,221.76","11,401.19","11,184.77","803.10M","-0.16%"
"2000- 08- 27","11,238.78","11,194.48","11,319.06","11,096.35","770.96M","0.41%"
"2000- 08- 20","11,192.63","11,058.85","11,210.94","11,027.07","711.66M","1.32%"
"2000- 08- 13","11,046.48","11,027.07","11,177.61","10,961.14","800.46M","0.17%"
"2000- 08- 06","11,027.80","10,773.98","11,067.73","10,736.98","835.66M","2.42%"
"2000- 07- 30","10,767.75","10,514.29","10,769.95","10,497.80","802.97M","2.44%"
"2000- 07- 23","10,511.17","10,731.44","10,778.11","10,464.50","854.28M","-2.07%"
"2000- 07- 16","10,733.56","10,812.40","10,874.63","10,685.48","896.64M","-0.73%"
"2000- 07- 09","10,812.75","10,627.14","10,834.32","10,604.86","787.03M","1.66%"
"2000- 07- 02","10,635.99","10,450.36","10,658.25","10,393.09","535.11M","1.80%"
"2000- 06- 25","10,447.90","10,403.69","10,620.42","10,336.16","864.76M","0.41%"
"2000- 06- 18","10,404.76","10,448.40","10,597.44","10,335.46","884.55M","-0.43%"
"2000- 06- 11","10,449.31","10,615.12","10,763.70","10,449.30","867.58M","-1.55%"
"2000- 06- 04","10,614.07","10,793.11","10,863.00","10,588.29","787.94M","-1.67%"
"2000- 05- 28","10,794.76","10,302.31","10,846.08","10,302.31","713.22M","4.81%"
"2000- 05- 21","10,299.24","10,624.79","10,664.54","10,258.81","881.58M","-3.08%"
"2000- 05- 14","10,626.86","10,606.97","10,971.24","10,570.65","856.79M","0.16%"
"2000- 05- 07","10,609.37","10,571.31","10,684.85","10,292.10","859.97M","0.30%"
"2000- 04- 30","10,577.86","10,749.42","10,926.26","10,375.81","890.32M","-1.45%"
"2000- 04- 23","10,733.92","10,822.33","11,141.88","10,695.44","1.10B","-1.02%"
"2000- 04- 16","10,844.06","10,303.29","10,845.29","10,232.55","818.15M","5.22%"
"2000- 04- 09","10,305.78","11,114.89","11,425.45","10,201.53","1.02B","-7.25%"
"2000- 04- 02","11,111.49","10,863.28","11,418.24","10,717.78","1.11B","1.74%"
"2000- 03- 26","10,921.93","11,093.25","11,170.82","10,910.75","955.81M","-1.72%"
"2000- 03- 19","11,112.73","10,594.75","11,234.65","10,586.99","1.03B","4.88%"
"2000- 03- 12","10,595.24","9,911.22","10,763.38","9,735.54","1.08B","6.71%"
"2000- 03- 05","9,928.83","10,358.96","10,383.95","9,731.81","1.06B","-4.23%"
"2000- 02- 27","10,367.20","9,854.66","10,443.52","9,842.57","1.04B","5.12%"
"2000- 02- 20","9,862.12","10,219.83","10,338.35","9,836.06","811.94M","-3.50%"
"2000- 02- 13","10,219.53","10,431.65","10,763.07","10,199.98","918.56M","-1.97%"
"2000- 02- 06","10,425.22","10,965.97","11,023.06","10,356.96","833.03M","-4.91%"
"2000- 01- 30","10,963.81","10,735.77","11,118.93","10,701.64","884.19M","2.09%"
"2000- 01- 23","10,738.88","11,251.94","11,366.50","10,735.77","978.15M","-4.56%"
"2000- 01- 16","11,251.72","11,719.19","11,720.12","11,232.48","790.23M","-4.02%"
"2000- 01- 09","11,722.98","11,247.06","11,750.28","11,502.70","953.06M","1.74%"
"2000- 01- 02","11,522.56","11,501.85","11,528.14","10,938.67","912.81M","0.22%"
"1999- 12- 26","11,497.12","11,410.65","11,568.77","11,380.60","384.14M","0.80%"
"1999- 12- 19","11,405.76","11,254.50","11,443.07","11,098.01","485.42M","1.32%"
"1999- 12- 12","11,257.43","11,217.46","11,383.74","11,124.39","1.05B","0.29%"
"1999- 12- 05","11,224.71","11,286.79","11,297.80","11,054.66","800.70M","-0.54%"
"1999- 11- 28","11,286.18","10,985.73","11,341.23","10,859.65","751.89M","2.71%"
"1999- 11- 21","10,988.91","11,008.78","11,112.77","10,949.15","538.18M","-0.14%"
"1999- 11- 14","11,003.90","10,764.73","11,049.46","10,712.13","773.52M","2.18%"
"1999- 11- 07","10,769.32","10,668.42","10,771.76","10,536.27","818.70M","0.61%"
"1999- 10- 31","10,704.49","10,730.79","10,842.72","10,563.19","814.50M","-0.24%"
"1999- 10- 24","10,729.87","10,468.98","10,790.02","10,273.95","605.72M","2.48%"
"1999- 10- 17","10,470.25","10,018.45","10,520.90","9,976.02","618.68M","4.50%"
"1999- 10- 10","10,019.72","10,649.76","10,719.10","9,998.18","456.38M","-5.92%"
"1999- 10- 03","10,649.77","10,274.58","10,655.78","10,274.27","503.27M","3.67%"
